Time,pageSeq,Conn. type,Element order,Page element,Element URL,Province,City,ISP,Prober IP,DNS Server,Host IP,Host City,Host ISP,Error description,Total duration,Total bytes,Element type,HTTP Status Code,HTTP HEAD size,Is HTTP compression supported,HTTP Server,HTTP Via,Start date,DNS time,Connection time,Request sent time,First packet time,Remain Packet Time,SSL hand-shaking time,Connection close time,Block Time,pageID,tranID
"2021-10-26 18:24:30","1","IDC","2","Y","https://cdnn.engineeringvillage.com/home.url","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","138.113.137.5","Arizona","未知","","754","2387","application/octet-stream","302","2368","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1du39:17 (W)","1340","0","0","1","751","2","0","0","2","367928","0"
"2021-10-26 18:24:30","1","IDC","7","Y","https://cdnn.engineeringvillage.com/home.url","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","138.113.137.5","Arizona","未知","","313","2528","application/octet-stream","302","2509","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1du39:17 (W)","5881","0","0","0","311","2","0","0","2","367928","0"
"2021-10-26 18:24:30","1","IDC","39","N","https://app.pendo.engineeringvillage.com/data/guide.js/d88f5387-b626-4f6a-62e6-e82534a961cf?jzb=eJyVkEuv2yAQhf-KNWvXBrt-1LsoqdRscjdX7dLiMcHo2uACTptW-e8Xqsa7LsqKOXwzcw6_4aa9DtadJQwgPxFed_Qqe97VVUN5K3lV9z3vm6buZTseSTwN7aoGcmBC2M2EP51PbXNzrKYQVj-UpZDGFGiUNohOG3XT88wUFsIupUfmxFR-37R4K1JbDgsGJllgMOy20lX_v7XZKoVy1AaGK5s95oAL08na4fJyiUBaw5lHHyVtfK75NRf9x1ysP1MyKU8sIAwkB-7sD4_um5ZhgoES0u3aF9RqCjB0beSEtW8aTzbuiVvhH7GTN2bUFssI_ZrG4wUe-1fuaZ85DFsSd2L3YE12fs1e0YfsQ_b568EYdhAiMtapcF8T9hImdGncyhyaEJ__Do1SDJyQqi0pKStS0dh5Q-e1TW6rglJS1OPqrITH4x32naZS&v=2.110.3_prod&ct=1635243882467","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","142.251.43.19","USA","未知","","566","10079","application/javascript","200","403","1","","1.1 google","10710","6","86","1","331","13","130","0","1","367928","0"
"2021-10-26 18:24:30","1","IDC","16","N","https://s3.amazonaws.com/ev-application-data/images/footer_logo_small.png","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","52.216.30.150","Virginia","未知","","1340","2555","image/png","200","409","0","AmazonS3","","7602","17","374","1","311","0","638","0","0","367928","0"
"2021-10-26 18:24:30","1","IDC","24","N","https://cdnn.engineeringvillage.com/2cc2f52662237a8754f89f84c490a2fv4/bundles/timeout.js","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","138.113.137.5","Arizona","未知","","122","25776","text/javascript","200","2370","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:8 (W), 1.1 PSrbdbOSA2fk135:3 (W), 1.1 PSrbdbOSA1du39:13 (W)","7728","0","0","0","120","2","0","0","336","367928","0"
"2021-10-26 18:24:30","1","IDC","1","Y","https://cdnn.engineeringvillage.com/","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","138.113.137.5","Arizona","未知","","1336","2450","text/html","302","2430","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1oc35:22 (W)","0","294","97","0","741","3","199","0","6","367928","0"
"2021-10-26 18:24:30","1","IDC","6","Y","https://cdnn.engineeringvillage.com/","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","138.113.137.5","Arizona","未知","","268","2318","text/html","302","2298","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1oc35:22 (W)","5611","0","0","0","265","3","0","0","2","367928","0"
"2021-10-26 18:24:30","1","IDC","40","N","https://cdn.pendo.engineeringvillage.com/agent/releases/2.110.3/guide.css","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","13.224.160.7","USA","未知","","254","3468","text/css","200","956","1","UploadServer","1.1 8eec9c1b2dd28f54fb701210616ae003.cloudfront.net (CloudFront)","11308","0","0","1","249","5","0","0","1","367928","0"
"2021-10-26 18:24:30","1","IDC","33","N","https://static.engineeringvillage.com/ev-new-cover-image.jpg","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.200.31","Cambridge","未知","","1166","324670","image/jpeg","200","466","0","AmazonS3","1.1 c3ee9ebf51003f3e525b258d289d17cc.cloudfront.net (CloudFront)","8914","29","142","0","197","636","162","0","0","367928","0"
"2021-10-26 18:24:30","1","IDC","5","Y","https://cdnn.engineeringvillage.com/rest/login/oauth2/code/els-client-login?code=nvE3A_v-YlTAaOUakhJNkvdtQaz13XMm9nlhtluA&state=Wc_A2D0C1SMnLAKfHNJF6-k-anJ_z6SftMqemOridfQ%3D","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","138.113.137.5","Arizona","未知","","971","2749","application/octet-stream","302","2730","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1du39:8 (W)","4638","0","0","0","968","3","0","0","2","367928","0"
"2021-10-26 18:57:12","1","IDC","18","N","https://cdnn.engineeringvillage.com/867659b23434cca47e472a8a7801d269v4/bundles/application.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","526","39407","text/javascript","200","2376","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:8 (W), 1.1 PSrbdbOSA2sj134:0 (W), 1.1 PSrbdbOSA1ds32:15 (W)","10440","0","0","0","511","15","0","0","45","368909","0"
"2021-10-26 18:57:12","1","IDC","27","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro-Bold.woff","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1728","50491","font/woff","200","2303","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1cc31:10 (W)","10863","0","0","0","1725","3","0","0","20","368909","0"
"2021-10-26 18:57:12","1","IDC","46","N","https://cdn.pendo.engineeringvillage.com/guide-content/HpNET8R7_RqX8yr8dCJOgnI04Lo/407TNQ7HIWXysr3o1F6mqQycNqo/9EmBZI4D2oYgB73-_iDoV-usL0c.guide.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","99.84.198.105","USA","AT & T","","348","1641","text/css","200","990","1","UploadServer","1.1 94714c239ea352985d3c1efcf41484f2.cloudfront.net (CloudFront)","16047","0","0","0","347","1","0","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","26","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro.woff","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","2050","51059","font/woff","200","2302","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1ds32:22 (W)","10863","0","0","0","1729","321","0","0","15","368909","0"
"2021-10-26 18:57:12","1","IDC","20","N","https://cdnn.engineeringvillage.com/15ef90d4356eb3342166ef73604ff124v4/bundles/features.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","963","55214","text/javascript","200","2375","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:2 (W), 1.1 PSrbdbOSA2sj134:2 (W), 1.1 PSrbdbOSA1fs30:1 (W)","10441","0","0","0","646","317","0","0","283","368909","0"
"2021-10-26 18:57:12","1","IDC","29","N","https://cdn.pendo.engineeringvillage.com/agent/static/d88f5387-b626-4f6a-62e6-e82534a961cf/pendo.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","99.84.198.105","USA","AT & T","","1396","137445","application/javascript","200","985","1","UploadServer","1.1 94714c239ea352985d3c1efcf41484f2.cloudfront.net (CloudFront)","13424","2","175","0","523","508","188","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","10","N","https://cdnn.engineeringvillage.com/5820dd49bc158b94e345a6d12b7323d4v4/bundles/application.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","856","29419","text/css","200","2365","1","PWS/8.3.1.0.8","1.1 PS-JFK-04AJ1232:2 (W), 1.1 hexi47:8 (W), 1.1 PSrbdbOSA2ju136:7 (W), 1.1 PSrbdbOSA1fs30:13 (W)","9365","0","127","0","454","141","134","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","42","N","https://cdn.pendo.engineeringvillage.com/guide-content/PD30WyT-qqhchhdjvVJizyRuDrM/V0f1kmWpE-RambeOOWX-7c6yGW0/lVA0kM051gkKDjQuMVxdoNx1yBQ.guide.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","99.84.198.105","USA","AT & T","","178","2396","application/javascript","200","1006","1","UploadServer","1.1 94714c239ea352985d3c1efcf41484f2.cloudfront.net (CloudFront)","16042","0","0","1","176","2","0","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","30","N","https://cdnn.engineeringvillage.com/search/history/shcount.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","868","2502","application/json","200","2469","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1cc31:9 (W)","13473","0","0","0","867","1","0","0","0","368909","0"
"2021-10-26 18:57:12","1","IDC","36","N","https://cdnn.engineeringvillage.com/static/fonts/ss-gizmo.woff","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1930","96501","font/woff","200","2302","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1ds32:7 (W)","13729","0","0","0","1095","835","0","0","0","368909","0"
"2021-10-26 18:57:12","1","IDC","38","N","https://app.pendo.engineeringvillage.com/data/ptm.gif/d88f5387-b626-4f6a-62e6-e82534a961cf?v=2.110.3_prod&ct=1635245848740&jzb=eJzNU01v2jAY_ivI54zEiZO43BBUHZoKVKqYpmmKjG0Si8QOtmGlFf-9rzeKNmnrYeuhnOL3w36--PqE_LGXaISUkNqrzRFFaG3Ndydt5VUHHVxkeUpySmiJaYQOyilvbKUELAlcUknIhtMrQQqy5llCM0FKQWjOckyrSQK_HJdpDvcyzs1e-5-rL8W9beHUeN-7URxzofVQ6lppKa3S9UG1LavlkJsudpJZ3sS7veLbYViLUG9N79DoCZlWVL8hq5bX8-miuq_uVvOUYfJws-phIcz9Ecbb0jpFyLP1LBRssduJ2RfcHW6Lm0X7CAsbyzr5o7ksxe2nw3TycDdbLtw2C-IfvQRKJElO0cWcTnr2mjFp9l6NOaMKn_8ArDV1LUWlNBptWOtkhGTHVMA1ni_mMCAY6MxcUAwp7SK13kSckoj3D4GXEFPmQarkot1nJXwD2iVJeal9lKpuPBqV5CpC3JitklMD78Cr6C-cAzam6z0cYeixqSbzYPpZyAvbFx4aDIfjlB290YPZ_eBeOj_4MLhejbVmY85DNG19dnvhG2nDdT2z8KeE9vlSKAHhMJIWMU7iNElxyK60TpmANh1inAyzCuQXbxDCIkt_CWFrmHg1hKDo-wxhQH7Gm1Na_r8waUFP354B1BqfJw","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","172.217.27.147","Taiwan","未知","","565","280","image/gif","200","364","0","","1.1 google","14912","2","73","0","399","2","89","0","103","368909","0"
"2021-10-26 18:57:12","1","IDC","8","Y","https://cdnn.engineeringvillage.com/search/quick.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","2924","146367","text/html","200","2452","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fg33:14 (W)","7514","0","0","0","939","1985","0","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","41","N","https://cdn.pendo.engineeringvillage.com/guide.-323232.1614027651214.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","99.84.198.105","USA","AT & T","","343","7209","text/css","200","936","0","UploadServer","1.1 94714c239ea352985d3c1efcf41484f2.cloudfront.net (CloudFront)","15663","0","0","0","342","1","0","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","28","N","https://cdnn.engineeringvillage.com/rest/sessionsettings/0?overrideMethod=PATCH","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","861","3022","application/json","200","2262","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fs30:14 (W)","13419","0","0","1","860","0","0","0","0","368909","0"
"2021-10-26 18:57:12","1","IDC","37","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro-Italic.woff","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","2308","53486","font/woff","200","2303","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fg33:22 (W)","13733","0","0","0","1214","1094","0","0","548","368909","0"
"2021-10-26 18:57:12","1","IDC","21","N","https://cdnn.engineeringvillage.com/becb922f38368e395800633b118209e3v4/bundles/usage.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","502","9815","text/javascript","200","2376","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:8 (W), 1.1 PSrbdbOSA2sj134:10 (W), 1.1 PSrbdbOSA1ds32:4 (W)","10442","0","0","0","500","2","0","0","767","368909","0"
"2021-10-26 18:57:12","1","IDC","13","N","https://cdnn.engineeringvillage.com/static/images/refresh_captcha.gif","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1509","3664","image/gif","200","2358","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:3 (W), 1.1 PSrbdbOSA2ju136:4 (W), 1.1 PSrbdbOSA1cc31:3 (W)","9368","0","126","0","1016","1","366","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","11","N","https://cdnn.engineeringvillage.com/57ef67eaab3a062c1463c2ba66e2c799v4/bundles/jquery3min.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1042","32415","text/javascript","200","2364","1","PWS/8.3.1.0.8","1.1 hx171:2 (W), 1.1 PSrbdbOSA2ju136:6 (W), 1.1 PSrbdbOSA1cc31:4 (W)","9366","0","129","0","778","3","132","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","44","N","https://cdn.pendo.engineeringvillage.com/guide-content/2TnThcLBk4P3rC6mxFXtGTKfNeM/Vv5jhtnB8lmVBkss9j4JzCEhWnU/8Bawy8QId8OSYJ6krxcoJ-Gu3zk.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","99.84.198.105","USA","AT & T","","349","2350","application/javascript","200","998","1","UploadServer","1.1 94714c239ea352985d3c1efcf41484f2.cloudfront.net (CloudFront)","16045","0","0","0","348","1","0","0","0","368909","0"
"2021-10-26 18:57:12","1","IDC","31","N","https://cdnn.engineeringvillage.com/search/history/shjson.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1303","2493","application/json","200","2471","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fg33:20 (W)","13474","0","0","0","1300","3","0","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","34","N","https://cdnn.engineeringvillage.com/static/images/help_gray_icon.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","255","3791","image/png","200","2342","1","PWS/8.3.1.0.8","1.1 hx171:9 (W), 1.1 PSrbdbOSA2ju136:2 (W), 1.1 PSrbdbOSA1fs30:5 (W)","13697","0","0","0","255","0","0","0","1319","368909","0"
"2021-10-26 18:57:12","1","IDC","14","N","https://cdnn.engineeringvillage.com/static/images/help_captcha.gif","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","349","3529","image/gif","200","2359","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:4 (W), 1.1 PSrbdbOSA2sj134:0 (W), 1.1 PSrbdbOSA1cc31:2 (W)","9372","0","0","0","348","1","0","0","851","368909","0"
"2021-10-26 18:57:12","1","IDC","4","Y","https://loadcq-id.elsevier.com/as/authorization.oauth2?prompt=none&platSite=EV/engvil&response_type=code&client_id=ENGVIL-NONPRODV1&scope=openid%20email%20profile%20els_auth_info%20els_analytics_info%20urn:com:elsevier:idp:policy:product:inst_assoc&state=Kk6mLS5hwXaDcjXO1j3XwH3aUKeODK58-o6HFmvNp9s%3D&redirect_uri=https://cdnn.engineeringvillage.com/rest/login/oauth2/code/els-client-login","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","104.18.223.170","IP Unknown","未知","","1506","1195","text/html","302","1621","0","cloudflare","","4018","577","174","0","558","3","193","0","2","368909","0"
"2021-10-26 18:57:12","1","IDC","25","N","https://cdnn.engineeringvillage.com/c2ff4999ff7127e258cf0df81339c0e9v4/bundles/carsoverridepage.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","138","2562","text/css","200","2365","1","PWS/8.3.1.0.8","1.1 PS-JFK-04AJ1232:4 (W), 1.1 hexi47:2 (W), 1.1 PSrbdbOSA2ju136:9 (W), 1.1 PSrbdbOSA1cc31:16 (W)","10445","0","0","0","137","1","0","0","2022","368909","0"
"2021-10-26 18:57:12","1","IDC","22","N","https://cdnn.engineeringvillage.com/49fb0ee2f48f92098901067b114376ddv4/bundles/library.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","776","106968","text/javascript","200","2376","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:6 (W), 1.1 PSrbdbOSA2sj134:7 (W), 1.1 PSrbdbOSA1fg33:13 (W)","10442","0","0","0","377","399","0","0","1247","368909","0"
"2021-10-26 18:57:12","1","IDC","19","N","https://cdnn.engineeringvillage.com/86adc7e17f855f6404240f44a61c34f9v4/bundles/search.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","310","70919","text/javascript","200","2371","1","PWS/8.3.1.0.8","1.1 PS-JFK-04AJ1232:8 (W), 1.1 hx172:6 (W), 1.1 PSrbdbOSA2fk135:4 (W), 1.1 PSrbdbOSA1ds32:22 (W)","10441","0","0","0","272","38","0","0","132","368909","0"
"2021-10-26 18:57:12","1","IDC","32","N","https://cdnn.engineeringvillage.com/usage/searchform.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","822","2508","application/json","200","2470","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fg33:0 (W)","13584","0","0","0","821","1","0","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","3","Y","https://cdnn.engineeringvillage.com/rest/oauth2/authorization/els-client-noprompt","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","979","4071","application/octet-stream","302","4052","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fg33:3 (W)","3037","0","0","0","977","2","0","0","2","368909","0"
"2021-10-26 18:57:12","1","IDC","35","N","https://cdnn.engineeringvillage.com/static/images/help_green_icon.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","866","3532","image/png","200","2350","1","PWS/8.3.1.0.8","1.1 hx171:10 (W), 1.1 PSrbdbOSA2ju136:7 (W), 1.1 PSrbdbOSA1cc31:14 (W)","13698","0","0","0","865","1","0","0","15","368909","0"
"2021-10-26 18:57:12","1","IDC","15","N","https://cdnn.engineeringvillage.com/static/images/ELS_Wordmark_1C_151_RGB.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","524","15005","image/png","200","2357","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:1 (W), 1.1 PSrbdbOSA2ju136:8 (W), 1.1 PSrbdbOSA1fs30:8 (W)","9378","0","0","0","523","1","0","0","1061","368909","0"
"2021-10-26 18:57:12","1","IDC","45","N","https://cdn.pendo.engineeringvillage.com/guide-content/HpNET8R7_RqX8yr8dCJOgnI04Lo/407TNQ7HIWXysr3o1F6mqQycNqo/6cbDiQ0rB1whroTOB5KXql3CMFM.guide.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","99.84.198.105","USA","AT & T","","175","2359","application/javascript","200","1006","1","UploadServer","1.1 94714c239ea352985d3c1efcf41484f2.cloudfront.net (CloudFront)","16046","0","0","0","174","1","0","0","351","368909","0"
"2021-10-26 18:57:12","1","IDC","9","N","https://cdnn.engineeringvillage.com/a46caf06cb0e12ff755d9db3806c194cv4/bundles/ev-styles.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1359","70098","text/css","200","2369","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:5 (W), 1.1 PSrbdbOSA2fk135:0 (W), 1.1 PSrbdbOSA1fg33:21 (W)","9364","1","129","0","593","505","131","0","0","368909","0"
"2021-10-26 18:57:12","1","IDC","43","N","https://cdn.pendo.engineeringvillage.com/guide-content/PD30WyT-qqhchhdjvVJizyRuDrM/V0f1kmWpE-RambeOOWX-7c6yGW0/3HH6yqn4mnPz5Kv8SkJmjO4mYrE.guide.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","99.84.198.105","USA","AT & T","","349","1671","text/css","200","990","1","UploadServer","1.1 94714c239ea352985d3c1efcf41484f2.cloudfront.net (CloudFront)","16043","0","0","0","347","2","0","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","23","N","https://cdnn.engineeringvillage.com/9d85f106694963cceaaafb73c267f68bv4/bundles/highcharts.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","723","143662","text/javascript","200","2371","1","PWS/8.3.1.0.8","1.1 PS-JFK-04AJ1232:9 (W), 1.1 hexi47:9 (W), 1.1 PSrbdbOSA2ju136:2 (W), 1.1 PSrbdbOSA1fs30:8 (W)","10443","0","0","0","276","447","0","0","1270","368909","0"
"2021-10-26 18:57:12","1","IDC","12","N","https://cdnn.engineeringvillage.com/static/images/ei_w.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1115","4688","image/png","200","2357","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:6 (W), 1.1 PSrbdbOSA2ju136:8 (W), 1.1 PSrbdbOSA1ds32:19 (W)","9368","0","128","0","855","0","132","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","17","N","https://cdnn.engineeringvillage.com/ed508b0bf9ffd19cd88419f0fa2cb3b5v4/bundles/backbone.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","797","194118","text/javascript","200","2372","1","PWS/8.3.1.0.8","1.1 PS-JFK-04AJ1232:3 (W), 1.1 hx171:0 (W), 1.1 PSrbdbOSA2sj134:10 (W), 1.1 PSrbdbOSA1fg33:12 (W)","9380","0","0","0","263","534","0","0","1030","368909","0"
"2021-10-26 18:57:12","1","IDC","2","Y","https://cdnn.engineeringvillage.com/home.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1213","2385","application/octet-stream","302","2366","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fs30:7 (W)","1823","0","0","0","1211","2","0","0","1","368909","0"
"2021-10-26 18:57:12","1","IDC","7","Y","https://cdnn.engineeringvillage.com/home.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","492","2526","application/octet-stream","302","2507","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fs30:7 (W)","7022","0","0","1","489","2","0","0","0","368909","0"
"2021-10-26 18:57:12","1","IDC","39","N","https://app.pendo.engineeringvillage.com/data/guide.js/d88f5387-b626-4f6a-62e6-e82534a961cf?jzb=eJyVkEGP2yAQhf-KNWdqg0PWXt-iTaXuJXtZtcdoAhOM1gYXSNq0yn9fqLq-9VBOzOObmff4DVcbbfLhWcMAWnQ9SXlW_aOWD_KkNrzfaNlp2W9xK_rjE89nK7p2CwxQKX9x6U_nh3YJU67GlJY4NI3SztXkjHVEwTpztdOEhmrl5yYSBjU23y9WvdWljcFMCTUmhGG1Va72_61N3hjSR-tgOOMUiQHNaIu13eHlkIGy5oSRYpasi8yezkz1kqnlZ0mm9R4TwcAZnIL_ESl8szqNMAjOu1X7QtaMCYZOPjJQ3r9Z2vu8J2-Ff8Qu3tCZSy4z9Gs8Ph3gvn7lmvYjh8O5cHu8Je-q59fqlWKqPlWfv-6cw51SmfHBpNtSsJc0UijjFgzkUn7-OzRLOXBB2odG8KblrcidVwrR-uK2rYXg9ea4BK_hfn8HFYSmZw&v=2.110.3_prod&ct=1635245848749","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","172.217.27.147","Taiwan","未知","","346","10088","application/javascript","200","403","1","","1.1 google","14921","0","0","0","332","14","0","0","351","368909","0"
"2021-10-26 18:57:12","1","IDC","16","N","https://s3.amazonaws.com/ev-application-data/images/footer_logo_small.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","52.216.178.77","Virginia","未知","","966","2555","image/png","200","409","0","AmazonS3","","9379","2","228","1","249","2","484","0","0","368909","0"
"2021-10-26 18:57:12","1","IDC","24","N","https://cdnn.engineeringvillage.com/2cc2f52662237a8754f89f84c490a2fv4/bundles/timeout.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","909","25777","text/javascript","200","2371","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:8 (W), 1.1 PSrbdbOSA2fk135:3 (W), 1.1 PSrbdbOSA1cc31:21 (W)","10444","0","0","0","790","119","0","0","2022","368909","0"
"2021-10-26 18:57:12","1","IDC","1","Y","https://cdnn.engineeringvillage.com/","Shaanxi","Xi'an","China Telecom","113.142.72.19","61.134.1.5(Xi'an China Telecom)","138.113.137.9","Arizona","未知","","1822","2448","text/html","302","2428","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1fs30:6 (W)","0","2","123","0","1387","3","303","0","5","368909","0"
